InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Region
543518,22857,ASSORTED EASTER GIFT TAGS,60,2011-02-09 11:21:00,0.85,12753.0,Japan,Asia
543518,85017B,ENVELOPE 50 BLOSSOM IMAGES,48,2011-02-09 11:21:00,0.85,12753.0,Japan,Asia
543518,22244,3 HOOK HANGER MAGIC GARDEN,36,2011-02-09 11:21:00,1.95,12753.0,Japan,Asia
543518,22245,"HOOK, 1 HANGER ,MAGIC GARDEN",48,2011-02-09 11:21:00,0.85,12753.0,Japan,Asia
543518,22549,PICTURE DOMINOES,144,2011-02-09 11:21:00,1.25,12753.0,Japan,Asia
543518,22623,BOX OF VINTAGE JIGSAW BLOCKS ,60,2011-02-09 11:21:00,4.25,12753.0,Japan,Asia
543518,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,24,2011-02-09 11:21:00,5.55,12753.0,Japan,Asia
543518,85232D,SET/3 DECOUPAGE STACKING TINS,24,2011-02-09 11:21:00,4.25,12753.0,Japan,Asia
543518,22378,WALL TIDY RETROSPOT ,30,2011-02-09 11:21:00,2.1,12753.0,Japan,Asia
543518,47566,PARTY BUNTING,100,2011-02-09 11:21:00,3.75,12753.0,Japan,Asia
543518,22090,PAPER BUNTING RETROSPOT,40,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,22088,PAPER BUNTING COLOURED LACE,80,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,22087,PAPER BUNTING WHITE LACE,40,2011-02-09 11:21:00,2.55,12753.0,Japan,Asia
543518,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,36,2011-02-09 11:21:00,1.69,12753.0,Japan,Asia
543518,21218,RED SPOTTY BISCUIT TIN,72,2011-02-09 11:21:00,3.25,12753.0,Japan,Asia
543518,22024,RAINY LADIES BIRTHDAY CARD,72,2011-02-09 11:21:00,0.36,12753.0,Japan,Asia
543518,22025,RING OF ROSES BIRTHDAY CARD,72,2011-02-09 11:21:00,0.36,12753.0,Japan,Asia
543518,22073,RED RETROSPOT STORAGE JAR,32,2011-02-09 11:21:00,3.39,12753.0,Japan,Asia
543518,22859,EASTER TIN BUNNY BOUQUET,108,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
543518,22858,EASTER TIN KEEPSAKE,108,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
543518,21210,SET OF 72 RETROSPOT PAPER  DOILIES,96,2011-02-09 11:21:00,1.25,12753.0,Japan,Asia
543518,84988,SET OF 72 PINK HEART PAPER DOILIES,96,2011-02-09 11:21:00,1.25,12753.0,Japan,Asia
543518,20750,RED RETROSPOT MINI CASES,24,2011-02-09 11:21:00,6.35,12753.0,Japan,Asia
543518,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-02-09 11:21:00,0.72,12753.0,Japan,Asia
543518,20725,LUNCH BAG RED RETROSPOT,100,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
543518,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-02-09 11:21:00,0.64,12753.0,Japan,Asia
543518,21217,RED RETROSPOT ROUND CAKE TINS,24,2011-02-09 11:21:00,8.95,12753.0,Japan,Asia
543518,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",48,2011-02-09 11:21:00,4.25,12753.0,Japan,Asia
543518,21980,PACK OF 12 RED RETROSPOT TISSUES ,96,2011-02-09 11:21:00,0.29,12753.0,Japan,Asia
543518,22333,RETROSPOT PARTY BAG + STICKER SET,96,2011-02-09 11:21:00,1.45,12753.0,Japan,Asia
C545446,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,2011-03-02 16:33:00,2.55,12753.0,Japan,Asia
C545446,22654,DELUXE SEWING KIT ,-2,2011-03-02 16:33:00,4.95,12753.0,Japan,Asia
C545446,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-03-02 16:33:00,0.72,12753.0,Japan,Asia
C545446,20725,LUNCH BAG RED RETROSPOT,-1,2011-03-02 16:33:00,1.45,12753.0,Japan,Asia
C545446,20724,RED RETROSPOT CHARLOTTE BAG,-1,2011-03-02 16:33:00,0.72,12753.0,Japan,Asia
545448,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-02 16:35:00,2.55,12753.0,Japan,Asia
545645,22654,DELUXE SEWING KIT ,1,2011-03-04 12:42:00,5.95,12755.0,Japan,Asia
545645,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-03-04 12:42:00,9.95,12755.0,Japan,Asia
545645,22652,TRAVEL SEWING KIT,1,2011-03-04 12:42:00,1.65,12755.0,Japan,Asia
C545739,M,Manual,-1,2011-03-07 11:46:00,45.57,12754.0,Japan,Asia
545845,21260,FIRST AID TIN,1,2011-03-07 13:38:00,3.25,12754.0,Japan,Asia
545845,20735,BLACK MINI TAPE MEASURE ,1,2011-03-07 13:38:00,0.85,12754.0,Japan,Asia
545845,20733,GOLD MINI TAPE MEASURE ,1,2011-03-07 13:38:00,0.85,12754.0,Japan,Asia
545845,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan,Asia
545845,23194,GYMKHANA TREASURE BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan,Asia
545845,23176,ABC TREASURE BOOK BOX ,1,2011-03-07 13:38:00,2.25,12754.0,Japan,Asia
545845,23177,TREASURE ISLAND BOOK BOX,1,2011-03-07 13:38:00,2.25,12754.0,Japan,Asia
545845,23004,TRAVEL CARD WALLET PANTRY,1,2011-03-07 13:38:00,0.42,12754.0,Japan,Asia
545845,23000,TRAVEL CARD WALLET TRANSPORT,1,2011-03-07 13:38:00,0.42,12754.0,Japan,Asia
545845,22997,TRAVEL CARD WALLET UNION JACK,1,2011-03-07 13:38:00,0.42,12754.0,Japan,Asia
545845,22999,TRAVEL CARD WALLET RETRO PETALS,1,2011-03-07 13:38:00,0.42,12754.0,Japan,Asia
545845,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-03-07 13:38:00,0.42,12754.0,Japan,Asia
C545891,M,Manual,-1,2011-03-07 16:40:00,16.05,12754.0,Japan,Asia
C545892,M,Manual,-1,2011-03-07 16:41:00,17.55,12755.0,Japan,Asia
C546557,M,Manual,-1,2011-03-15 09:44:00,2583.76,,Hong Kong,Asia
546558,M,Manual,1,2011-03-15 09:50:00,2583.76,,Hong Kong,Asia
C548731,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-624,2011-04-04 10:12:00,2.55,12755.0,Japan,Asia
548813,M,Manual,1,2011-04-04 13:03:00,162.6,12744.0,Singapore,Asia
548813,M,Manual,1,2011-04-04 13:03:00,2382.92,12744.0,Singapore,Asia
548813,M,Manual,1,2011-04-04 13:03:00,239.3,12744.0,Singapore,Asia
548813,M,Manual,1,2011-04-04 13:03:00,1252.95,12744.0,Singapore,Asia
548820,M,Manual,1,2011-04-04 13:04:00,2053.07,12744.0,Singapore,Asia
C548830,M,Manual,-1,2011-04-04 13:08:00,162.6,12744.0,Singapore,Asia
C548830,M,Manual,-1,2011-04-04 13:08:00,2382.92,12744.0,Singapore,Asia
C548830,M,Manual,-1,2011-04-04 13:08:00,239.3,12744.0,Singapore,Asia
C548830,M,Manual,-1,2011-04-04 13:08:00,1252.95,12744.0,Singapore,Asia
C548834,M,Manual,-1,2011-04-04 13:09:00,2053.07,12744.0,Singapore,Asia
548968,48138,DOORMAT UNION FLAG,30,2011-04-05 10:58:00,6.75,12744.0,Singapore,Asia
548968,22365,DOORMAT RESPECTABLE HOUSE,10,2011-04-05 10:58:00,6.75,12744.0,Singapore,Asia
548968,22978,PANTRY ROLLING PIN,6,2011-04-05 10:58:00,3.75,12744.0,Singapore,Asia
548968,22348,TEA BAG PLATE RED RETROSPOT,72,2011-04-05 10:58:00,0.85,12744.0,Singapore,Asia
548968,22979,PANTRY WASHING UP BRUSH,12,2011-04-05 10:58:00,1.45,12744.0,Singapore,Asia
548968,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-05 10:58:00,1.25,12744.0,Singapore,Asia
548968,21533,RETROSPOT LARGE MILK JUG,12,2011-04-05 10:58:00,4.25,12744.0,Singapore,Asia
548968,21535,RED RETROSPOT SMALL MILK JUG,48,2011-04-05 10:58:00,2.1,12744.0,Singapore,Asia
548968,21947,SET OF 6 HEART CHOPSTICKS,24,2011-04-05 10:58:00,1.25,12744.0,Singapore,Asia
548968,21166,COOK WITH WINE METAL SIGN ,24,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,21175,GIN + TONIC DIET METAL SIGN,24,2011-04-05 10:58:00,2.55,12744.0,Singapore,Asia
548968,21181,PLEASE ONE PERSON METAL SIGN,24,2011-04-05 10:58:00,2.1,12744.0,Singapore,Asia
548968,21172,PARTY METAL SIGN ,24,2011-04-05 10:58:00,1.45,12744.0,Singapore,Asia
548968,21907,I'M ON HOLIDAY METAL SIGN,12,2011-04-05 10:58:00,2.1,12744.0,Singapore,Asia
548968,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-04-05 10:58:00,1.69,12744.0,Singapore,Asia
548968,21903,MAN FLU METAL SIGN,12,2011-04-05 10:58:00,2.1,12744.0,Singapore,Asia
548968,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-04-05 10:58:00,0.83,12744.0,Singapore,Asia
548968,85150,LADIES & GENTLEMEN METAL SIGN,12,2011-04-05 10:58:00,2.55,12744.0,Singapore,Asia
548968,21422,PORCELAIN ROSE SMALL,32,2011-04-05 10:58:00,0.85,12744.0,Singapore,Asia
548968,21520,BOOZE & WOMEN GREETING CARD ,72,2011-04-05 10:58:00,0.36,12744.0,Singapore,Asia
548968,21518,BANK ACCOUNT  GREETING  CARD ,72,2011-04-05 10:58:00,0.36,12744.0,Singapore,Asia
548968,21519,GIN & TONIC DIET GREETING CARD ,72,2011-04-05 10:58:00,0.36,12744.0,Singapore,Asia
548968,21703,BAG 125g SWIRLY MARBLES,48,2011-04-05 10:58:00,0.42,12744.0,Singapore,Asia
548968,23177,TREASURE ISLAND BOOK BOX,8,2011-04-05 10:58:00,2.25,12744.0,Singapore,Asia
548968,23176,ABC TREASURE BOOK BOX ,8,2011-04-05 10:58:00,2.25,12744.0,Singapore,Asia
548968,22547,MINI JIGSAW DINOSAUR ,24,2011-04-05 10:58:00,0.42,12744.0,Singapore,Asia
548968,22545,MINI JIGSAW BUNNIES,24,2011-04-05 10:58:00,0.42,12744.0,Singapore,Asia
548968,22333,RETROSPOT PARTY BAG + STICKER SET,24,2011-04-05 10:58:00,1.65,12744.0,Singapore,Asia
548968,22961,JAM MAKING SET PRINTED,12,2011-04-05 10:58:00,1.45,12744.0,Singapore,Asia
548968,21986,PACK OF 12 PINK POLKADOT TISSUES,48,2011-04-05 10:58:00,0.29,12744.0,Singapore,Asia
548968,22927,GREEN GIANT GARDEN THERMOMETER,4,2011-04-05 10:58:00,5.95,12744.0,Singapore,Asia
548968,22804,CANDLEHOLDER PINK HANGING HEART,32,2011-04-05 10:58:00,2.55,12744.0,Singapore,Asia
548968,20754,RETROSPOT RED WASHING UP GLOVES,6,2011-04-05 10:58:00,2.1,12744.0,Singapore,Asia
548968,22197,SMALL POPCORN HOLDER,100,2011-04-05 10:58:00,0.72,12744.0,Singapore,Asia
548968,72741,GRAND CHOCOLATECANDLE,72,2011-04-05 10:58:00,1.25,12744.0,Singapore,Asia
548968,20685,DOORMAT RED RETROSPOT,10,2011-04-05 10:58:00,6.75,12744.0,Singapore,Asia
548968,22557,PLASTERS IN TIN VINTAGE PAISLEY ,24,2011-04-05 10:58:00,1.65,12744.0,Singapore,Asia
548968,84531B,BLUE KNITTED EGG COSY,6,2011-04-05 10:58:00,0.39,12744.0,Singapore,Asia
548968,22982,PANTRY PASTRY BRUSH,12,2011-04-05 10:58:00,1.25,12744.0,Singapore,Asia
548968,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,12,2011-04-05 10:58:00,4.15,12744.0,Singapore,Asia
548968,84997B,CHILDRENS CUTLERY RETROSPOT RED ,12,2011-04-05 10:58:00,4.15,12744.0,Singapore,Asia
548968,22193,RED DINER WALL CLOCK,6,2011-04-05 10:58:00,8.5,12744.0,Singapore,Asia
548968,22192,BLUE DINER WALL CLOCK,6,2011-04-05 10:58:00,8.5,12744.0,Singapore,Asia
548968,23181,BULL DOG BOTTLE TOP WALL CLOCK,8,2011-04-05 10:58:00,7.5,12744.0,Singapore,Asia
548968,22346,PARTY PIZZA DISH GREEN POLKADOT,72,2011-04-05 10:58:00,0.72,12744.0,Singapore,Asia
548968,22343,PARTY PIZZA DISH RED RETROSPOT,72,2011-04-05 10:58:00,0.72,12744.0,Singapore,Asia
548968,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,85099B,JUMBO BAG RED RETROSPOT,20,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,22386,JUMBO BAG PINK POLKADOT,20,2011-04-05 10:58:00,2.08,12744.0,Singapore,Asia
548968,21469,POLKA DOT RAFFIA FOOD COVER,12,2011-04-05 10:58:00,3.75,12744.0,Singapore,Asia
548993,20750,RED RETROSPOT MINI CASES,48,2011-04-05 13:56:00,6.35,12753.0,Japan,Asia
548993,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",48,2011-04-05 13:56:00,4.25,12753.0,Japan,Asia
548993,21217,RED RETROSPOT ROUND CAKE TINS,48,2011-04-05 13:56:00,8.95,12753.0,Japan,Asia
548993,21218,RED SPOTTY BISCUIT TIN,72,2011-04-05 13:56:00,3.25,12753.0,Japan,Asia
548993,21259,VICTORIAN SEWING BOX SMALL ,24,2011-04-05 13:56:00,4.95,12753.0,Japan,Asia
548993,21439,BASKET OF TOADSTOOLS,120,2011-04-05 13:56:00,1.25,12753.0,Japan,Asia
548993,21980,PACK OF 12 RED RETROSPOT TISSUES ,96,2011-04-05 13:56:00,0.29,12753.0,Japan,Asia
548993,22087,PAPER BUNTING WHITE LACE,40,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,22088,PAPER BUNTING COLOURED LACE,40,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,22090,PAPER BUNTING RETROSPOT,40,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,100,2011-04-05 13:56:00,0.72,12753.0,Japan,Asia
548993,22662,LUNCH BAG DOLLY GIRL DESIGN,100,2011-04-05 13:56:00,1.45,12753.0,Japan,Asia
548993,22899,CHILDREN'S APRON DOLLY GIRL ,50,2011-04-05 13:56:00,1.85,12753.0,Japan,Asia
548993,22759,SET OF 3 NOTEBOOKS IN PARCEL,36,2011-04-05 13:56:00,1.65,12753.0,Japan,Asia
548993,47566B,TEA TIME PARTY BUNTING,32,2011-04-05 13:56:00,4.95,12753.0,Japan,Asia
548993,22616,PACK OF 12 LONDON TISSUES ,96,2011-04-05 13:56:00,0.29,12753.0,Japan,Asia
548993,21896,POTTING SHED TWINE,36,2011-04-05 13:56:00,2.1,12753.0,Japan,Asia
548993,22561,WOODEN SCHOOL COLOURING SET,72,2011-04-05 13:56:00,1.45,12753.0,Japan,Asia
548993,21937,STRAWBERRY   PICNIC BAG,50,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,20723,STRAWBERRY CHARLOTTE BAG,50,2011-04-05 13:56:00,0.85,12753.0,Japan,Asia
548993,22604,SET OF 4 NAPKIN CHARMS CUTLERY,6,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,84843,WHITE SOAP RACK WITH 2 BOTTLES,18,2011-04-05 13:56:00,4.65,12753.0,Japan,Asia
548993,21774,DECORATIVE CATS BATHROOM BOTTLE,36,2011-04-05 13:56:00,1.25,12753.0,Japan,Asia
548993,22361,GLASS JAR DAISY FRESH COTTON WOOL,24,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,22364,GLASS JAR DIGESTIVE BISCUITS,24,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,23176,ABC TREASURE BOOK BOX ,32,2011-04-05 13:56:00,2.25,12753.0,Japan,Asia
548993,22980,PANTRY SCRUBBING BRUSH,48,2011-04-05 13:56:00,1.45,12753.0,Japan,Asia
548993,22979,PANTRY WASHING UP BRUSH,36,2011-04-05 13:56:00,1.45,12753.0,Japan,Asia
548993,21452,TOADSTOOL MONEY BOX,48,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
548993,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-04-05 13:56:00,1.45,12753.0,Japan,Asia
548993,22637,PIGGY BANK RETROSPOT ,48,2011-04-05 13:56:00,2.1,12753.0,Japan,Asia
548993,22807,SET OF 6 T-LIGHTS TOADSTOOLS,72,2011-04-05 13:56:00,2.55,12753.0,Japan,Asia
549738,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-04-12 09:28:00,8.25,,Hong Kong,Asia
549738,23053,RECYCLED ACAPULCO MAT PINK,2,2011-04-12 09:28:00,8.25,,Hong Kong,Asia
549738,22423,REGENCY CAKESTAND 3 TIER,6,2011-04-12 09:28:00,12.75,,Hong Kong,Asia
549738,20750,RED RETROSPOT MINI CASES,6,2011-04-12 09:28:00,7.95,,Hong Kong,Asia
549738,20682,RED RETROSPOT CHILDRENS UMBRELLA,12,2011-04-12 09:28:00,3.25,,Hong Kong,Asia
549738,47422,ASSORTED MONKEY SUCTION CUP HOOK,48,2011-04-12 09:28:00,0.42,,Hong Kong,Asia
549738,84849B,FAIRY SOAP SOAP HOLDER,12,2011-04-12 09:28:00,1.69,,Hong Kong,Asia
549738,22137,BATHROOM SET LOVE HEART DESIGN,6,2011-04-12 09:28:00,2.95,,Hong Kong,Asia
549738,20961,STRAWBERRY BATH SPONGE ,20,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,20963,APPLE BATH SPONGE,10,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,21156,RETROSPOT CHILDRENS APRON,8,2011-04-12 09:28:00,1.95,,Hong Kong,Asia
549738,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-04-12 09:28:00,1.95,,Hong Kong,Asia
549738,84997D,CHILDRENS CUTLERY POLKADOT PINK,40,2011-04-12 09:28:00,4.15,,Hong Kong,Asia
549738,84997B,CHILDRENS CUTLERY RETROSPOT RED ,40,2011-04-12 09:28:00,4.15,,Hong Kong,Asia
549738,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,16,2011-04-12 09:28:00,4.15,,Hong Kong,Asia
549738,22327,ROUND SNACK BOXES SET OF 4 SKULLS,12,2011-04-12 09:28:00,2.95,,Hong Kong,Asia
549738,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,30,2011-04-12 09:28:00,2.95,,Hong Kong,Asia
549738,22628,PICNIC BOXES SET OF 3 RETROSPOT ,12,2011-04-12 09:28:00,4.95,,Hong Kong,Asia
549738,22631,CIRCUS PARADE LUNCH BOX ,12,2011-04-12 09:28:00,1.95,,Hong Kong,Asia
549738,22659,LUNCH BOX I LOVE LONDON,12,2011-04-12 09:28:00,1.95,,Hong Kong,Asia
549738,22203,MILK PAN RED RETROSPOT,12,2011-04-12 09:28:00,3.75,,Hong Kong,Asia
549738,21154,RED RETROSPOT OVEN GLOVE ,10,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,21239,PINK  POLKADOT CUP,48,2011-04-12 09:28:00,0.85,,Hong Kong,Asia
549738,21240,BLUE POLKADOT CUP,48,2011-04-12 09:28:00,0.85,,Hong Kong,Asia
549738,21238,RED RETROSPOT CUP,48,2011-04-12 09:28:00,0.85,,Hong Kong,Asia
549738,20676,RED RETROSPOT BOWL,48,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,20675,BLUE POLKADOT BOWL,48,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,20677,PINK POLKADOT BOWL,48,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,20674,GREEN POLKADOT BOWL,48,2011-04-12 09:28:00,1.25,,Hong Kong,Asia
549738,21843,RED RETROSPOT CAKE STAND,8,2011-04-12 09:28:00,10.95,,Hong Kong,Asia
549738,22180,RETROSPOT LAMP,4,2011-04-12 09:28:00,9.95,,Hong Kong,Asia
549738,22418,10 COLOUR SPACEBOY PEN,48,2011-04-12 09:28:00,0.85,,Hong Kong,Asia
550344,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,576,2011-04-18 09:00:00,0.21,12754.0,Japan,Asia
550344,22492,MINI PAINT SET VINTAGE ,576,2011-04-18 09:00:00,0.55,12754.0,Japan,Asia
550344,22546,MINI JIGSAW PURDEY,480,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22544,MINI JIGSAW SPACEBOY,480,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22543,MINI JIGSAW BAKE A CAKE ,480,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22540,MINI JIGSAW CIRCUS PARADE ,480,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22536,MAGIC DRAWING SLATE PURDEY,576,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22534,MAGIC DRAWING SLATE SPACEBOY ,576,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22533,MAGIC DRAWING SLATE BAKE A CAKE ,576,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,576,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22561,WOODEN SCHOOL COLOURING SET,288,2011-04-18 09:00:00,1.45,12754.0,Japan,Asia
550344,22489,PACK OF 12 TRADITIONAL CRAYONS,576,2011-04-18 09:00:00,0.36,12754.0,Japan,Asia
550344,22494,EMERGENCY FIRST AID TIN ,96,2011-04-18 09:00:00,1.06,12754.0,Japan,Asia
550344,21260,FIRST AID TIN,96,2011-04-18 09:00:00,2.75,12754.0,Japan,Asia
C551015,23176,ABC TREASURE BOOK BOX ,-4,2011-04-26 11:06:00,2.25,12753.0,Japan,Asia
C551015,22637,PIGGY BANK RETROSPOT ,-3,2011-04-26 11:06:00,2.1,12753.0,Japan,Asia
C551015,22364,GLASS JAR DIGESTIVE BISCUITS,-9,2011-04-26 11:06:00,2.55,12753.0,Japan,Asia
C551015,22361,GLASS JAR DAISY FRESH COTTON WOOL,-1,2011-04-26 11:06:00,2.55,12753.0,Japan,Asia
C551015,21774,DECORATIVE CATS BATHROOM BOTTLE,-1,2011-04-26 11:06:00,1.25,12753.0,Japan,Asia
C551015,21452,TOADSTOOL MONEY BOX,-4,2011-04-26 11:06:00,2.55,12753.0,Japan,Asia
C551015,21218,RED SPOTTY BISCUIT TIN,-10,2011-04-26 11:06:00,3.25,12753.0,Japan,Asia
C551015,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,-1,2011-04-26 11:06:00,0.72,12753.0,Japan,Asia
553045,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-05-13 09:33:00,0.72,12770.0,Japan,Asia
553045,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2011-05-13 09:33:00,0.72,12770.0,Japan,Asia
553045,22613,PACK OF 20 SPACEBOY NAPKINS,96,2011-05-13 09:33:00,0.72,12770.0,Japan,Asia
553045,20992,JAZZ HEARTS PURSE NOTEBOOK,96,2011-05-13 09:33:00,0.74,12770.0,Japan,Asia
553045,21054,NURSE'S BAG SOFT TOY,19,2011-05-13 09:33:00,8.95,12770.0,Japan,Asia
553045,21056,DOCTOR'S BAG SOFT TOY,40,2011-05-13 09:33:00,7.95,12770.0,Japan,Asia
553045,22367,CHILDRENS APRON SPACEBOY DESIGN,50,2011-05-13 09:33:00,1.65,12770.0,Japan,Asia
553045,47591D,PINK FAIRY CAKE CHILDRENS APRON,50,2011-05-13 09:33:00,1.65,12770.0,Japan,Asia
553045,21937,STRAWBERRY   PICNIC BAG,50,2011-05-13 09:33:00,2.55,12770.0,Japan,Asia
553045,21933,PINK VINTAGE PAISLEY PICNIC BAG,50,2011-05-13 09:33:00,2.55,12770.0,Japan,Asia
553045,20728,LUNCH BAG CARS BLUE,50,2011-05-13 09:33:00,1.65,12770.0,Japan,Asia
553045,20725,LUNCH BAG RED RETROSPOT,50,2011-05-13 09:33:00,1.65,12770.0,Japan,Asia
553148,21294,ETCHED GLASS COASTER,48,2011-05-13 14:09:00,0.39,,Hong Kong,Asia
553148,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,2011-05-13 14:09:00,3.95,,Hong Kong,Asia
553148,79030G,TUMBLER NEW ENGLAND,24,2011-05-13 14:09:00,0.39,,Hong Kong,Asia
553148,84563A,PINK & WHITE BREAKFAST TRAY,4,2011-05-13 14:09:00,2.95,,Hong Kong,Asia
553148,84563B,BLUE & WHITE BREAKFAST TRAY,4,2011-05-13 14:09:00,2.95,,Hong Kong,Asia
553148,84706D,CHERRY BLOSSOM TABLE CLOCK ,2,2011-05-13 14:09:00,1.95,,Hong Kong,Asia
553148,85132A,CHARLIE + LOLA BISCUITS TINS,12,2011-05-13 14:09:00,1.95,,Hong Kong,Asia
553148,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-05-13 14:09:00,4.95,,Hong Kong,Asia
553148,22617,BAKING SET SPACEBOY DESIGN,6,2011-05-13 14:09:00,4.95,,Hong Kong,Asia
553148,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-05-13 14:09:00,4.95,,Hong Kong,Asia
553148,23077,DOUGHNUT LIP GLOSS ,20,2011-05-13 14:09:00,1.25,,Hong Kong,Asia
553148,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-05-13 14:09:00,1.25,,Hong Kong,Asia
553148,84580,MOUSE TOY WITH PINK T-SHIRT,4,2011-05-13 14:09:00,3.75,,Hong Kong,Asia
553148,84581,DOG TOY WITH PINK CROCHET SKIRT,4,2011-05-13 14:09:00,3.75,,Hong Kong,Asia
553148,22176,BLUE OWL SOFT TOY,6,2011-05-13 14:09:00,2.95,,Hong Kong,Asia
553148,22128,PARTY CONES CANDY ASSORTED,12,2011-05-13 14:09:00,1.25,,Hong Kong,Asia
553148,22129,PARTY CONES CANDY TREE DECORATION,12,2011-05-13 14:09:00,0.85,,Hong Kong,Asia
553148,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-05-13 14:09:00,1.65,,Hong Kong,Asia
553148,47599B,BLUE PARTY BAGS ,6,2011-05-13 14:09:00,2.1,,Hong Kong,Asia
553148,47599A,PINK PARTY BAGS,6,2011-05-13 14:09:00,2.1,,Hong Kong,Asia
553148,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-05-13 14:09:00,1.65,,Hong Kong,Asia
553148,22334,DINOSAUR PARTY BAG + STICKER SET,8,2011-05-13 14:09:00,1.65,,Hong Kong,Asia
553148,22332,SKULLS PARTY BAG + STICKER SET,8,2011-05-13 14:09:00,1.65,,Hong Kong,Asia
553148,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-05-13 14:09:00,0.85,,Hong Kong,Asia
553148,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-05-13 14:09:00,0.85,,Hong Kong,Asia
553148,20719,WOODLAND CHARLOTTE BAG,10,2011-05-13 14:09:00,0.85,,Hong Kong,Asia
553148,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-05-13 14:09:00,0.85,,Hong Kong,Asia
