id,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
14450,p9zTSvEpt_8,2018-01-27,Bill is Dead The Fall,georgegargan,10,2007-06-25 06:50:45+00:00,"the|""fall""|""Bill""|""is""|""dead""|""snub""|""tv""",92194,553,12,127,https://i.ytimg.com/vi/p9zTSvEpt_8/default.jpg,False,False,False,Bill Is Dead from Snub Tv by the mighty Fall
14402,pjTj-_55WZ8,2018-01-27,"Rudimental - These Days feat. Jess Glynne, Macklemore & Dan Caplen [Official Video]",Rudimental,10,2018-01-25 12:00:16+00:00,"rudimental|""rudimentaluk""|""official video""|""cover""|""session""|""live""|""remix""|""feel the love""|""bloodstream""|""waiting all night""|""sun comes up""|""ed sheeran""|""james arthur""|""we the generation""|""these days""|""macklemore""|""jess glynne""|""dan caplen""|""ella eyre""|""anne-marie""|""annie mac""|""bbc radio 1""",826352,41379,443,1047,https://i.ytimg.com/vi/pjTj-_55WZ8/default.jpg,False,False,False,"Download or stream now at: https://atlanti.cr/thesedays\n\nThis is the official video for our new single These Days featuring Jess Glynne, Macklemore and Dan Caplen - out now everywhere!\n\nClick here to subscribe: http://bit.ly/SubscribeToRudimental\n\nFollow Rudimental\nhttp://www.rudimental.co.uk \nhttp://www.facebook.com/rudimentaluk \nhttp://www.twitter.com/rudimentaluk \nhttp://www.instagram.com/rudimentaluk\nhttp://www.soundcloud.com/rudimentaluk\n\nFollow Jess Glynne\nhttp://jessglynne.co.uk\nhttps://www.facebook.com/JessGlynne\nhttps://twitter.com/jessglynne\nhttps://www.instagram.com/jessglynne\n\nFollow Dan Caplen\nhttp://dancaplen.com\nhttps://www.facebook.com/dancaplen\nhttps://twitter.com/dancaplen\nhttps://www.instagram.com/dancaplen\n\nFollow Macklemore\nhttp://macklemore.com\nhttps://www.facebook.com/macklemore\nhttps://twitter.com/macklemore\nhttps://www.instagram.com/macklemore\n\nDirector | Johnny Valencia\nExecutive Producer | Honna Kimmerer\nProducer | Shabana Mansuri\nProduction Designer | John Lavin\nCinematographer | Justin Henning\nEditor | Jason Koenig & Johnny Valencia\nVideo Commissioner | Dan Curwin\n\nLYRICS:\nI know you moved onto someone new\nHope life is beautiful\nYou were the light for me to find my truth\nI just wanna say, thank you\n\nLeaving to find my soul\nTold her I had to go\nAnd I know it ain't pretty\nWhen our hearts get broke\nToo young to feel this old\nWatching us both turn cold\nOh, I know it ain't pretty\nWhen two hearts get broke\nYeah, I know it ain't pretty\nWhen two hearts get broke\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days\nThese days\nThese days, these days\nThese days, these days\n \nThree years of ups and downs\nNothing to show for it now\nAnd I know it ain't pretty when the fire burns out\nCalling me when I'm drunk remind me of what I've done\nAnd I know it ain't pretty when you're trying to move on, yeah\n\nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\n\nOh I know, I know\nOh I know, I know\nOh I know, I know\nThese days, these days\nOh I know, I know\nOh I know, I know\nOh I know, I know\nTo these days, these days\n \nCigarettes in the ashtray\nReminiscing on those past days\nI thought you’d end up with my last name\nBut that changed\nAnd I travelled around the world\nThink where you living at now?\nI heard you moved to Austin\nGot an apartment and settled down\nAnd every once in a while\nI start texting\nWrite a paragraph\nBut then I delete the message\nThink 'bout you like a past time\nI could cry you a river\nGet you baptised or\nI wasn't ready to act right\nUsed to always think I'd get you back, right\nThey say that things fall apart\nWe were gonna move to Brooklyn\nYou were gonna study Art\nLove is just a tool\nTo remind us who we are\nAnd that we are not alone\nAnd we're walking in the dark\n \nI hope someday\nWe'll sit down together\nAnd laugh with each other\nAbout these days, these days\nAll our troubles\nWe'll lay to rest\nAnd we'll wish we could come back to these days, these days\nWe'll wish we could come back to these days, these days"
14392,pvxIoue1Qpw,2018-01-27,Henry Cavill Channels His Inner Superman Against Tom Cruise | The Graham Norton Show,The Graham Norton Show,24,2018-01-26 19:33:08+00:00,"Graham Norton|""Graham Norton Show Official""|""Entertainment""|""Chat Show""|""graham norton watch online""|""graham norton full episodes""|""graham norton clips""|""watch the graham norton show""|""graham norton 2017""|""graham norton new""|""Tom cruise""|""Henry Cavill""|""Rebecca Ferguson""|""mission impossible""|""Simon Pegg""|""Star Wars""",174325,3160,59,235,https://i.ytimg.com/vi/pvxIoue1Qpw/default.jpg,False,False,False,Sounds like they had a lot of fun during filming!\nSubscribe for weekly updates: http://www.youtube.com/subscription_center?add_user=officialgrahamnorton
14498,q260bjSiyq0,2018-01-27,The Floppotron: Toto - Africa,Paweł Zadrożniak,10,2018-01-20 19:43:44+00:00,"toto|""80s""|""rock classics""|""floppy music""|""arduino""|""avr""|""programming""|""hold the line""",344951,15728,145,1004,https://i.ytimg.com/vi/q260bjSiyq0/default.jpg,False,False,False,Toto - Africa cover by computer hardware orchestra. Which song would you like to hear next? Like it? Share it!  https://www.facebook.com/floppotron/   \nMore info on how it works: http://silent.org.pl/home/ .
14551,qQFPikYSalg,2018-01-27,Young Fathers - In My View (Official Video),YOUNG FATHERS,10,2018-01-17 15:00:04+00:00,"Records|""Electronic""|""DJ""|""Video""|""Album""|""Single""|""Release""|""Zen""|""Beats""|""Cuts""|""Young Fathers""|""Big Dada""|""Lord""|""Music""|""Alternative Music""|""Ninja Tune""|""Cocoa Sugar""|""In My View""|""Mercury Prize""|""ninja tune""|""ninja""|""tune""",160530,6147,113,229,https://i.ytimg.com/vi/qQFPikYSalg/default.jpg,False,False,False,‘In My View’ Out Now -\nStream / Download: https://YoungFathers.lnk.to/cocoasugarYo\n\nTaken from ‘Cocoa Sugar’ released 9th March 2018 via Ninja Tune.\n\nProduction Company: Rattling Stick\nDirector: Jack Whiteley\nExecutive Producer: Andy Orrick\nProducer: Tiwirayi Magwenzi\nProduction Manager: Allanagh Spratling\nDoP: Rina Yang\nArt Director: Lucie Red\nStylist: Cynthia Lawrence John\nEdit: Chris Roebuck @ Ten Three & Jack Whiteley\nGrade: Toby Tomkins @ Cheat.\nPost: Absolute Post\nCommissioner: Theresa Adebiyi for Ninja Tune\nPlus special thank you to Panalux and Movietech\n\nFollow Young Fathers  -\nApple Music: http://found.ee/youngfathers-am\nSpotify: http://found.ee/youngfathers-sp\nFacebook: http://found.ee/youngfathers-fb\nTwitter: http://found.ee/youngfathers-tw\nSoundcloud: http://found.ee/youngfathers-sc
14542,qpAo_XvCQaQ,2018-01-27,We have the EXCLUSIVE Super Troopers 2 trailer drop here and MEOW!,theCHIVE,24,2018-01-18 22:11:32+00:00,"TheCHIVE (Website)|""KCCO""|""Chivenation""|""super troopers""|""super""|""troopers""|""trailer""|""exclusive""|""Jay""|""Chandrasekhar""|""kevin""|""heffernan""|""steve""|""lemme""|""erik""|""stolhanske""|""paul""|""soter""|""highway""|""patrol""|""usa""|""station""|""canada""|""boarder""|""guard""|""steal""|""gun""|""guns""|""americans""|""canadians""|""cops""|""royal""|""police""|""canadian""|""mounties""|""comedy""|""stoner""|""hilarious""|""film""|""broken""|""lizard""|""traffic""|""law""|""shoot""|""farva""|""officer""|""save""|""rescue""|""help""|""wreck""|""arrested""|""arrest""|""handcuff""|""jail""|""stolen""|""smoke""|""shootout""|""undercover""|""chief""|""prank""|""rookie""|""liter""|""cola""",1276271,15299,1026,1641,https://i.ytimg.com/vi/qpAo_XvCQaQ/default.jpg,False,False,False,"We’ve been waiting a long, long time for this one, and it’s finally here! The comedic geniuses of Broken Lizard are giving us an EXCLUSIVE FIRST LOOK at the red-band trailer for Super Troopers 2! If you’re like us, the original has been a comedic touchstone of epic proportions, and you could quote every single line from the original movie. Now we’ve got a whole new bag of funny to commit to memory, Chivers.\nThe Broken Lizard crew is even with us on FB Live answering your questions about the sequel RIGHT MEOW… and they’re watching the trailer… 420 times… because it’s the right thing to do. Join them HERE!\n\nSo grab your Large Farva or Liter-a-Cola, and enjoy the first look at Super Troopers 2, coming to theaters on 4/20!\n\nSEE more at http://www.theCHIVE.com\nLIKE us on: https://www.facebook.com/theCHIVE\nFOLLOW us on: https://twitter.com/theCHIVE\n\nDownload our app:\niTunes: http://bit.ly/1uAZbQ0\nAndroid: http://bit.ly/JhSlc4"
14463,qxXZF60EPdM,2018-01-27,Hugh Masekela - Grazing In The Grass,Marc Leroy,10,2014-06-07 14:09:15+00:00,Popcorn,265889,2914,50,325,https://i.ytimg.com/vi/qxXZF60EPdM/default.jpg,False,False,False,"Grazing In The Grass - Hugh Masekela (1968) The nicest cowbells ever!\nAlbum: The Promise of a Future\nMasekela was born in Kwa-Guqa Township, Witbank, South Africa. Following the 21 March 1960 Sharpeville Massacre—where 69 peacefully protesting Africans were shot dead in Sharpeville, and the South African government banned gatherings of ten or more people—and the increased brutality of the Apartheid state, Masekela left the country. He was helped by international friends such as Yehudi Menuhin, who got him admitted into London's Guildhall School of Music. During that period, Masekela visited the United States, where he was befriended by Harry Belafonte. He attended Manhattan School of Music in New York, where he studied classical trumpet from '60 to '64. In 1964, Myriam Makeba and Masekela were married, divorcing two years later. He played at the Monterey Pop Festival in '67 and became friends with Harry Belafonte. In '68 he made this number-one monster hit (4 million copies). He also played on Paul Simon's album Graceland and did the Graceland-tour.\n\nCopyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.\n."
14475,rR-wWKCe92o,2018-01-27,COME FLY WITH ME! | Amelia Liana,Amelia Liana,26,2018-01-22 16:48:11+00:00,"amelialiana|""amelia liana""|""come fly with me""|""travel routine""|""flight routine""|""how to beat jet lag""|""how to""|""jet lag""|""travel""|""travel vlogger""",95808,3149,262,215,https://i.ytimg.com/vi/rR-wWKCe92o/default.jpg,False,False,False,"Come fly with me to Dubai! My in flight beauty and more routine to beat jet lag!\n\n↓↓↓ SUBSCRIBE HERE for new videos every Monday & Thursday! http://bit.ly/1pm8SkR\n__________________________________________________________________\n\n\nMY TRAVEL OUTFIT:\n\nJeans:\nhttp://bit.ly/2F2IT9V\n\nPink Sweater: \n(now only £12!!) http://bit.ly/2n14MyL\n\nGrey Scarf: \n(similar) http://bit.ly/2n15lbR\n\nTrainers:\n(similar) http://bit.ly/2DdQYfr\n\nChecked Suitcase:\nhttp://bit.ly/2DpAU6a\n\nCarry-on Suitcase:\nhttp://bit.ly/2knpnjj\n\nCarry-on Bag:\nhttp://bit.ly/2DXfrCP\n\nPyjama Set:\nhttp://bit.ly/2F2wQJC\n\nPrescription Glasses:\nhttp://bit.ly/2Dwwped\n\n\nIN-FLIGHT BEAUTY PRODUCTS I USED:\n\nDr Bronner Lavender Organic Hand Sanitizer: \nhttp://bit.ly/2BjTCuh\n\nClarins Water Comfort One-Step Cleanser:\nhttp://bit.ly/2ruMLhL\n\nSimple Water Boost Hydrating Booster:\nhttp://bit.ly/2n09Bcw\n\nCrème de la Mer Moisturizing Soft Cream:\nhttp://bit.ly/2rtoZ5R\n\nClarins Blue Orchid Face Treatment Oil:\nhttp://bit.ly/2n05RYm\n\nDecorte Total Relief Eye Mask:\nhttp://bit.ly/2DW7YDQ\n\n NEOM Nourish, Breathe & Sleep Hand Balm:\nhttp://bit.ly/2mZ4fgY\n\nDior Nail Apricot Cream:\nhttp://bit.ly/2G6RkST\n\nJo Malone Tuberose Angelica Perfume:\nhttp://bit.ly/2n1u6oq\n\nClinique Superbalm Lip Treatment:\nhttp://bit.ly/2mZXTOm\n\n\nJEWELLERY I WEAR:\n\nCoin necklaces: http://bit.ly/2yVaha1 \nStacking Rings: http://bit.ly/2x7GiHx\nEvil Eye Rings: http://bit.ly/2tRiPu0\nTrinity Ring: http://bit.ly/2x7IBuc\nRed String Bracelet: http://bit.ly/2qUqLf8\nBangle: http://bit.ly/2vLLUrE\n__________________________________________________________________\n\n\nEQUIPMENT:\n\nCanon Vlog Camera: http://bit.ly/2f6R1vq\nCanon Big Camera: http://bit.ly/2xcsoba (with this lens): http://bit.ly/2eII9vj\n__________________________________________________________________\n\n\nWanna see more? Follow me on my social media... \nBlog (for weekly posts) → https://amelialiana.com/\nTwitter (great for youtube polls about videos & more!) → https://twitter.com/amelialiana_ \nINSTAGRAM (featuring lots of Instagram lives!) → http://instagram.com/amelialiana \nSNAPCHAT → amelia.liana \n__________________________________________________________________\n\n\nLATEST VIDEOS:\n\nBest & Worst Luxury Purchases of 2017: https://youtu.be/lmb6w5luY_Q\nWhat a Start to 2018! https://youtu.be/qClQzUHsupI"
14458,rWHrWuDnReM,2018-01-27,I'm Poppy - Trailer,Poppy,24,2018-01-22 15:41:38+00:00,"poppy|""blonde""|""girl""|""titanic sinclair""|""youtube red""|""im poppy""|""i'm poppy""",598672,34124,2408,5027,https://i.ytimg.com/vi/rWHrWuDnReM/default.jpg,False,False,False,"Join Internet sensation Poppy as she enters the real world for the very first time and quickly realizes that fame and fortune comes at a price with secret societies, dangerous fanatics, and a very envious mannequin named Charlotte.\n\nPremieres January 25.\n\nYouTube Red Originals - http://youtube.com/Red\n\nFOLLOW POPPY \nTwitter: https://twitter.com/poppy\nInstagram: https://www.instagram.com/impoppy/\nWeb: http://shop.impoppy.com/\nYouTube: https://www.youtube.com/Poppy\nFacebook https://www.facebook.com/Poppy:\n\nWritten and Directed By: Titanic Sinclair"
14405,rxwYxZSeCho,2018-01-27,Pastel Tiger Homeware Haul | LIFESTYLE,Sprinkleofglitter,26,2018-01-25 14:39:26+00:00,"Louise Pentland|""Sprinkle Of Glitter""|""Sprinkleofglitter""|""Mummy Vlogger""|""Mummy Blogger""|""Mom Vlogger""|""Mom Blogger""|""Motherhood""|""UK Parenting Channel""|""MumLife""",185611,8937,149,480,https://i.ytimg.com/vi/rxwYxZSeCho/default.jpg,False,False,False,"The day before I had Pearl, I popped into Tiger and went a bit cray! I'm working on filming my Labour and Delivery story and my Meet Pearl episodes so stay tuned for those soon! \n\nPrevious Video - http://bit.ly/2E9sKzU\n\nFind it out here - http://amzn.to/2mTHyuh\n\nMore Me :\n\nTwitter - https://twitter.com/LouisePentland\nInstagram - https://www.instagram.com/louisepentl...\nFaceBook - https://www.facebook.com/louisepentland/\nRobin Wilde - http://louisepentlandnovel.com/\n\n***PO Box*** \n(this is strictly for business/PR. If you are a viewer, please do NOT send gifts because I'd like you to spend your pennies on yourself. Cards and letters are welcome)\nFAO Louise Pentland\nGleam Futures\n6 Floor, 60 Charlotte Street\nLondon\nW1T 2NU\n\nBusiness Contact - Charlotte@GleamFutures.com\n\nAbout Me ::\n\nHi, I'm Louise! I started this channel in 2009 after readers of my blog (called Sprinkle of Glitter) suggested I give YouTube a try. I was instantly hooked and have found my internet playground on here. I make videos about beauty & fashion, positive living, motherhood, lifestyle and occasionally have special guests (friends, kittens or my sweet Daughters Darcy 6, and Pearl, newborn). Hit the subscribe button to never miss a video again! \n\nI try to upload every Wednesday 5pm and Sunday 9am!\n\nI chat every day on my other social media (linked above) so do come and say hi! \n\nBig hugs, \n\nLouise xxx"
14519,sGIm0-dQd8M,2018-01-27,Dura - Daddy Yankee (Video Oficial),Daddy Yankee,10,2018-01-18 22:32:49+00:00,"daddy yankee reggaeton|""daddy yankee youtube""|""music daddy yankee""|""daddy""|""gasolina daddy yankee""|""shaky shaky""|""music video daddy yankee""|""dura""|""despacito""|""machika""|""corazon""|""camila cabello havana""|""perfect""|""echame la culpa""|""ozuna""|""jbalvin""|""bad bunny""|""natti natasha""|""enrique iglesias""|""manuel turizo""",40941764,699895,25987,37319,https://i.ytimg.com/vi/sGIm0-dQd8M/default.jpg,False,False,False,"Dura - Daddy Yankee - nuevo video oficial 2018\n\nThis is the official Youtube channel from urban music legend, Daddy Yankee \n\n\n\nRecuerda suscribirte a mi unico canal oficial y a mis demás redes sociales: \n\nhttp://www.youtube.com/DaddyYankee \nhttp://www.facebook.com/daddyyankee http://www.instagram.com/daddyyankee \nhttp://www.twitter.com/daddyyankee http://www.daddyyankee.com\n\nEscucha Dura tambien en:\nSpotify: https://goo.gl/LPP4j9\nApple Music: https://goo.gl/s8omcv\nGoogle Play: https://goo.gl/d9V2VV\nTidal: https://goo.gl/44UiYx\nDeezer: https://goo.gl/11jHih\n\nDura Lyrics:\n\nCuando yo la vi, dije si esa mujer fuera para mí\n\nPerdóname, te lo tenía que decir\n\nEstás dura, dura, dura, dura, dura\n\n \n\nQue estás dura,\n\nMano arriba porque tú te ves bien\n\nEstás dura mamacita te fuiste de nivel\n\nDura, mira como brilla tu piel\n\nEstás dura\n\nDímelo, dímelo cómo es que es\n\nEstás dura\n\nYo te doy un 20 de 10\n\nEstás dura, dura, dura\n\n \n\nTú eres la máquina, la máquina de baile\n\nSi no tienes a nadie vente pa mi brazos, caíle.\n\nEse perfume se siente en el aire\n\nAlgo como Argentina tú me traes los Buenos Aires\n\n \n\nEstás poderosa\n\nMedia escandalosa\n\nHabrán muchas mujeres pero tú eres otra cosa\n\n \n\nSi fuera un delito eso de que estás hermosa\n\nTe arresto en mi cama y te pongo las esposas\n\n \n\nTienes el toque, toque, toque\n\nMiren el material, edición especial\n\nTienes el toque, toque, toque\n\nPerdóname te lo tenía que decir\n\nEstás dura, dura, dura, dura, dura\n\n \n\nQue estás dura,\n\nMano arriba porque tú te ves bien\n\nEstás dura mamacita te fuiste de nivel\n\nDura, mira como brilla tu piel\n\nEstás dura\n\nDímelo, dímelo cómo es que es\n\nEstás dura\n\nYo te doy un 20 de 10\n\nEstás dura, dura, dura\n\n \n\nMe gusta como mueve ese rampampam\n\nMi mente maquineando en un plan, plan, plan\n\nSi me deja en esas curvas le doy pam-pam\n\nCuál es tu receta no sé, estás pa comerte bien\n\nMe gusta como mueve ese rampampam\n\nMi mente maquineando en un plan, plan, plan\n\nSi me deja en esas curvas le doy pam-pam\n\nTu belleza retumba, las otra pa la tumba\n\n \n\nUno, dos y tres\n\nVamos a darle, la envidia que se calle,\n\nSaludo a todas las nenas, que paralizan la calle\n\nCómo tú te llamas, de dónde tú eres,\n\nDame el número, pa entrar contigo en detalle\n\nTienes el toque, toque, toque\n\nPareces una estrella, formando el alboroto\n\nTienes el toque, toque, toque\n\nSe cae el internet cuando subes una foto\n\n \n\nCuando yo la vi, dije si esa mujer fuera para mí\n\nPerdóname, te lo tenía que decir\n\nEstás dura, dura, dura, dura, dura\n\n \n\nQue estás dura,\n\nMano arriba porque tú te ves bien\n\nEstás dura mamacita te fuiste de nivel\n\nDura, mira como brilla tu piel\n\nEstás dura\n\nDímelo, dímelo cómo es que es\n\nEstás dura\n\nYo te doy un 20 de 10\n\nEstás dura, dura, dura\n\n \n\nTu tienes el size,\n\nOtra como tú, mami no hay\n\nPégate dale boom bye, bye,\n\nQue tu tienes el size,\n\nOtra como tú, mami no hay\n\nPégate dale boom bye, bye,\n\nQue tu tienes el size,\n\nOtra como tú, mami no hay\n\nPégate dale boom bye, bye,\n\nQue tu tienes el size,\n\nOtra como tú, mami no hay\n\nPégate dale boom bye, bye,\n\n \n\nRetumbando las bocinas\n\nDe seguro Daddy Yankee y el disco dura\n\ncontact: info@nevarezpr.com"
14582,s_LxZx42sIk,2018-01-27,What are mini brains? - Madeline Lancaster,TED-Ed,27,2018-01-16 16:00:49+00:00,"TEDEd|""TED-Ed""|""TED Ed""|""TED Education""|""TED""|""Madeline Lancaster""|""Adam Wells""|""neuroscience""|""neurology""|""weird science""|""biology""|""organoids""",287828,9514,176,556,https://i.ytimg.com/vi/s_LxZx42sIk/default.jpg,False,False,False,"Check out our Patreon page: https://www.patreon.com/teded\n\nView full lesson: https://ed.ted.com/lessons/can-we-grow-human-brains-outside-our-bodies-madeline-lancaster\n\nShielded by our thick skulls and swaddled in layers of protective tissue, the human brain is extremely difficult to observe in action. Luckily, scientists can use brain organoids — pencil eraser-sized masses of cells that function like human brains but aren’t part of an organism — to look closer. How do they do it? And is it ethical? Madeline Lancaster shares how to make a brain in a lab.\n\nLesson by Madeline Lancaster, animation by Adam Wells.\n\nThank you so much to our patrons for your support! Without you this video would not be possible! Nik Maier, Robert Sukosd, Mark Morris, Tamás Drávai, Adi V, Peter Liu, Leora Allen, Hiroshi Uchiyama, Michal Salman, Julie Cummings-Debrot, Gilly , Ka-Hei Law, Maya Toll, Aleksandar Srbinovski, Jose Mamattah, Mauro Pellegrini, Ricardo Rendon Cepeda, Renhe Ji, Andrés Melo Gámez, Tim Leistikow, Moonlight , Shawar Khan, Chris, Alex Serbanescu, Megan Douglas, Barbara Smalley, Filip Dabrowski, Joe Giamartino, Clair Chen, Vik Nagjee, Karen Goepen-Wee, Della Palacios, Rui Rizzi, Bryan Blankenburg, Bah Becerra and Stephanie Perozo."
14563,saZizkBOOJI,2018-01-27,VLOGGING 7 YEARS AGO | Lily Pebbles,Lily Pebbles,26,2018-01-17 18:30:00+00:00,"lily|""lilypebbles""|""pebbles""|""vlog""|""vlogging""|""birmingham""|""birmingham city university""|""graduation""|""alumni of the year""|""award""|""ceremony""|""marketing degree""|""degree""",101467,5080,167,513,https://i.ytimg.com/vi/saZizkBOOJI/default.jpg,False,False,False,"I just had to vlog this day! I'm so proud to have got here... \nClick 'SHOW MORE' below\n\nSubscribe here http://lpebbles.uk/rHpKla\nI'm currently uploading Sundays at 9.30am UK time.\n\nPre-order my book The F Word here! \n\nInternational Amazon link \nhttp://amzn.to/2i6a1z0\n\nUK only WHSmith signed edition \nhttp://lpebbles.uk/PfjHws\n\n\n\nWatch my wedding video here http://lpebbles.uk/Z1hCsZ\n\n\nFIND ME:\nSubscribe - http://bit.ly/10dYuIf\nBlog - http://bit.ly/1kL8Qd6\nInstagram - http://instagram.com/lilypebbles\nTwitter - https://twitter.com/lilypebbles\nFacebook - https://www.facebook.com/lilypebbles\n\nMusic by Epidemic Sound (http://www.epidemicsound.com)\nThumbnail by Smukkeberg http://lpebbles.uk/iTdQuf\n\nDisclaimer: \nThis video is not an advertisement. \n*Affiliate links\nIf you purchase something using one of the marked links, I make a small percentage from that sale. This doesn't affect my opinions. Thanks for your support. \n--------------------------------------------------------------------------------­-----------------\nHow to contact me:\n\nlily@lilypebbles.co.uk\n\nLily Pebbles\nGleam Futures\n6th Floor\n60 Charlotte Street\nLondon W1T 2NU"
14565,soYZ2yzxEjM,2018-01-27,Punish Yourself Buff ♥ Three Cheers For New Years ♥ 17,Carrie Hope Fletcher,24,2018-01-17 20:05:26+00:00,"carrie hope fletcher|""gym""|""working out""|""exercise""|""love your body""|""body positivity""|""body confidence""|""negativity""|""daily mail""|""mirror""|""newspaper""|""article""|""gymbox""|""bodies""|""fat""|""thin""|""female""|""male""|""empowerment""|""motivation""|""punish""|""punishing""|""punish yourself buff""|""buff""",76810,5364,183,629,https://i.ytimg.com/vi/soYZ2yzxEjM/default.jpg,False,False,False,"♥ Body Positivity ♥ \nBodyPosiPanda: https://www.youtube.com/channel/UCJU46H9UjvIXLEtAknI9c8g\n\nThe Vagaggle:\nhttps://www.instagram.com/thevagaggle/\n\nMelanie Murphy: \nhttps://www.youtube.com/user/MelaNiieVideos\n\nAshley Graham: \nhttps://www.instagram.com/theashleygraham/\n\n♥ See Me In Concert ♥\nhttps://www.club11.london/chf2018\n\n♥ DONATE ♥\nhttps://uk.virginmoneygiving.com/CarrieHopeFletcher\n\n♥ VOTE TEAM ADDAMS ♥ \nhttp://awards.whatsonstage.com\n\n♥  THE CHARITIES ♥ \nhttp://WWF.panda.org\nhttp://coppafeel.org\nhttps://www.girlguiding.org.uk\n\n♥ INSTRUCTIONS TO POTENTIALLY WIN PRIZES ♥ \n\n1. Donate at \nwww.uk.virginmoneygiving.co.uk/carriehopefletcher\n\n2. Make sure to leave your name and preferably even a twitter handle or social media account so I can contact you!\n\n3. If you want to donate but don't want to be entered into the prize draw, make sure your donation is anonymous!\n\nIf you donate £5 or more, you could be in with a chance of winning:\n\n1 of 10 signed posters from TheHopefulShop.com\n\nOR\n\n1 of 10 packets of postcards from TheHopefulShop.com\n\n\n\nIf you donate £15 or more, you could be in with a chance of winning:\n\nA signed copy of All I Know Now OR\n\nOn The Other Side OR\n\nAll That She Can See OR\n\nWinter’s Snow\n\n(these will come in various forms. Hardback, paperback, trade paperback and proof copies...anything I had spare!)\n\nOR\n\n1 of 10 Backpacks\n\n\n\nIf you donate £25 or more, you could be in with a chance of winning:\n\n1 of 3 Addams posters\n\nOR\n\n1 of 3 3 Addams programmes\n\nOR\n\n1 of 8 Christmasaurus Posters\n\n\n\nIf you donate £35 or more, you could be in with a chance of winning\n\n1 of 2 sets of 'The Addams Family' Polaroids signed by the entire cast.\n\n\n\nAnd one lucky person who donates £50 or more will win ALL of the below...\n\n1 Addams poster and programme,\n\nChristmasaurus signed Poster,\n\nA book,\n\nA backpack,\n\nA poster from TheHopefulShop.com\n\nand a set of postcards from TheHopefulShop.com\n\n♥ Concert ♥\nclub11.london/chf2018 \n\n♥ The Hopeful Shop ♥\nhttp://www.thehopefulshop.com\n\n♥ PO Box ♥ \nCarrie Hope Fletcher C/O Helen Clarkson\nHaymarket House\n28-29 Haymarket\nLondon SW1Y 4SP\n\n♥ MY SOCIAL MEDIA ♥\nTwitter: http://twitter.com/Carriehfletcher\nSnapchat: ItsWayPastMyBed\nTumblr: http://www.carriehopefletcher.com\nFacebook: http://www.facebook.com/itswaypastmyb...\nInstagram: http://instagram.com/carriehopefletcher\nBlog: http://www.AllIKnowNow.com\n\n♥ OTHER CHANNELS ♥\nSecond channel: http://www.youtube.com/twentythirtytwo"
14417,t8a8EFMAuSU,2018-01-27,WWE's Vince McMahon announces he will relaunch XFL in 2020 [Press Conference] | ESPN,ESPN,17,2018-01-25 20:15:47+00:00,"espn|""espn live""|""wwe""|""vince""|""mcmahon""|""announces""|""he""|""will""|""relaunch""|""xfl""|""in""|""2020""|""press conference""|""vince mcmahon""|""vince mcmahon wwe""|""vince mcmahon press conference""|""vince mcmahon xfl""",418300,8640,662,4652,https://i.ytimg.com/vi/t8a8EFMAuSU/default.jpg,False,False,False,"In an official press conference, WWE's Vince McMahon announces he will relaunch XFL in 2020. \n\n✔ Subscribe to ESPN on YouTube: http://es.pn/SUBSCRIBEtoYOUTUBE\n✔ Watch Latest Episodes on WatchESPN: http://es.pn/LatestEpisodes\n✔ Watch ESPN on YouTube TV: http://es.pn/YouTubeTV\n\nGet more ESPN on YouTube:\n► First Take: http://es.pn/FirstTakeonYouTube\n► SC6 with Michael & Jemele: http://es.pn/SC6onYouTube\n► SportsCenter with SVP: http://es/pn/SVPonYouTube\n\nESPN on Social Media:\n► Follow on Twitter: http://www.twitter.com/espn\n► Like on Facebook: http://www.facebook.com/espn\n► Follow on Instagram: http://www.instagram.com/espn\n\nVisit ESPN on YouTube to get up-to-the-minute sports news coverage, scores, highlights and commentary for NFL, NHL, MLB, NBA, College Football, NCAA Basketball, soccer and more. \n\nMore on ESPN.com: http://www.espn.com"
